Sample	Accession	bases_covered_1x	bases_covered_10x	Per_cov_1x	Per_cov_10x	Reads_mapped	Library_Size	Num_MM_reads	percent_MM	unique_reads	percent_mapped	Genome_Length	mean_depth_mapped	max_depth	median_depth	TPM	EffectiveLength	Salmon_TPM	Salmon_read_number	Sequence_length	Sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	Sampleshort	Experiment	Replicate	Replicate2	WWTP	Method
2281	PEG3_Klosterneuburg	AB042808.1	7103	6391	92.28	83.03	15805	371172	1814	11.48	13991	4.25813369542961	7697	198.72	1276	111	41857.601977469	6081.879	31267.612004	6211.316	7697	Chiba virus genomic RNA, complete genome	99565	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Chiba virus	Chiba virus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2282	PEG3_Klosterneuburg	AB186897.1	795	0	31.49	0	28	371172	0	0	28	0.00754367247529447	2525	3.552	7	4	226.046600061422	1628.338	319.824481	17.01	2525	Human picobirnavirus RNA segment 1 genomic RNA, complete sequence	145856	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Orthopicobirnavirus	Orthopicobirnavirus hominis	Human picobirnavirus	Human picobirnavirus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2283	PEG3_Klosterneuburg	AB295643.1	781	197	12.88	3.25	99	371172	0	0	99	0.0266722705376483	6064	12.766	75	2	332.795413508022	4469.603	373.063436	54.463	6064	Radish mosaic virus genomic RNA, segment RNA1, complete sequence	328061	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Comovirus	Radish mosaic virus	unclassified Radish mosaic virus subspecies/strain	unclassified Radish mosaic virus strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2284	PEG3_Klosterneuburg	AB623037.2	938	85	12.6	1.14	33	371172	0	0	33	0.00889075684588277	7442	3.53	10	3	90.3910860661401	6907.405	66.522878	15.008	7442	Sapovirus Hu/OH08021/2008/JP genomic RNA, complete genome	1003429	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/OH08021/2008/JP	Sapovirus Hu/OH08021/2008/JP	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2285	PEG3_Klosterneuburg	AC_000007.1	13238	857	36.84	2.38	740	371172	321	43.38	419	0.199368486847068	35937	4.055	21	3	419.750508046589	37028.827	292.219156	353.427	35937	Human adenovirus 2, complete genome	10515	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 2	Human adenovirus 2	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2286	PEG3_Klosterneuburg	AC_000008.1	9381	114	26.1	0.32	513	371172	361	70.37	152	0.138210856422359	35938	2.827	13	2	290.981106572988	37141.173	52.520564	63.714	35938	Human adenovirus 5, complete genome	28285	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 5	Human adenovirus 5	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2287	PEG3_Klosterneuburg	AC_000017.1	6611	141	18.36	0.39	446	371172	307	68.83	139	0.120159925856476	36001	3.145	19	2	252.535027458732	37147.157	68.156815	82.696	36001	Human adenovirus type 1, complete genome	10533	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 1	Human adenovirus 1	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2288	PEG3_Klosterneuburg	AF043303.1	1482	0	31.67	0	53	371172	0	0	53	0.014279094328236	4679	3.407	9	3	230.900117952705	5451.817	123.766436	22.039	4679	Adeno-associated virus 2, complete genome	10804	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	adeno-associated virus 2	adeno-associated virus 2	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2289	PEG3_Klosterneuburg	AF071878.1	872	177	43.75	8.88	52	371172	0	0	52	0.0140096774541183	1993	5.896	16	4.5	531.860056412887	1898.997	193.466567	12	1993	Beak and feather disease virus, complete genome	77856	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Beak and feather disease virus	unclassified Beak and feather disease virus subspecies/strain	unclassified Beak and feather disease virus strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2290	PEG3_Klosterneuburg	AF092924.1	3531	380	39.98	4.3	161	371172	0	0	161	0.0433761167329432	8832	4.531	22	3	371.593532002012	6438.344	228.33789	48.018	8832	Sacbrood virus complete genome	89463	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Sacbrood virus	unclassified Sacbrood virus subspecies/strain	unclassified Sacbrood virus strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2291	PEG3_Klosterneuburg	AF109397.1	1593	1231	90.1	69.63	300	371172	0	0	300	0.0808250622352979	1768	18.667	68	17	3458.91846207432	1154.262	4234.15863	159.633	1768	Bovine circovirus, complete genome	85542	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Porcine circovirus 2	Bovine circovirus	Bovine circovirus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2292	PEG3_Klosterneuburg	AF536531.1	1109	0	11.3	0	33	371172	0	0	33	0.00889075684588277	9812	2.935	7	2	68.5579354366301	6644.688	27.659802	6.003	9812	Aphid lethal paralysis virus, complete genome	209529	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	Cripavirus	Aphid lethal paralysis virus	unclassified Aphid lethal paralysis virus subspecies/strain	unclassified Aphid lethal paralysis virus strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2293	PEG3_Klosterneuburg	AJ620210.1	1579	0	21.52	0	43	371172	0	0	43	0.0115849255870594	7337	2.709	6	3	119.467910208868	4777.503	115.657754	18.048	7337	Human papillomavirus type 95 E6 gene, E7 gene, E1 gene, E2 gene, E4 gene, L2 gene and L1 gene	260716	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 1	Human papillomavirus 95	Human papillomavirus 95	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2294	PEG3_Klosterneuburg	AM749299.1	6696	318	19.83	0.94	212	371172	0	0	212	0.0571163773129439	33763	3.139	14	2	127.995930681599	30074.655	151.913695	149.227	33763	Human adenovirus type 31 complete genome, serotype 31	10529	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 31	Human adenovirus 31	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2295	PEG3_Klosterneuburg	AX344110.1	3557	402	67.96	7.68	192	371172	0	0	192	0.0517280398305907	5234	5.361	16	5	747.771382920585	3124.3	1171.377852	119.537	5234	Sequence 65 from Patent WO0200924	185639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Scindoambidensovirus	Orthopteran scindoambidensovirus 1	Acheta domestica densovirus	Acheta domestica densovirus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2296	PEG3_Klosterneuburg	AY237420.2	2329	104	31.23	1.39	147	371172	69	46.94	78	0.039604280495296	7458	3.515	14	3	401.787374908049	7619.53	494.864169	123.159	7458	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2297	PEG3_Klosterneuburg	AY251269.2	1257	0	12.43	0	36	371172	0	0	36	0.00969900746823575	10112	2.893	9	3	72.5716120365594	6683.97	68.953784	15.054	10112	Varroa destructor virus 1, complete genome	232800	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Varroa destructor virus 1	unclassified Varroa destructor virus 1 subspecies/strain	unclassified Varroa destructor virus 1 strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2298	PEG3_Klosterneuburg	AY386330.1	5581	5159	99.73	92.19	2686	371172	709	26.4	1977	0.723653723880034	5596	38.556	131	31	9784.29712936903	4146.375	12514.712724	1694.886	5596	B19 virus isolate J35, complete genome	10798	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Erythroparvovirus	Primate erythroparvovirus 1	Human parvovirus B19	Human parvovirus B19	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2299	PEG3_Klosterneuburg	AY646856.2	4850	1291	64.67	17.21	335	371172	0	0	335	0.090254652829416	7500	6.865	25	6	910.510322985502	6492.821	440.742177	93.469	7500	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2300	PEG3_Klosterneuburg	DQ125333.1	7161	4258	96.29	57.25	1582	371172	0	0	1582	0.426217494854138	7437	21.899	134	12	4336.20721813401	8836.013	983.532578	283.855	7437	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2301	PEG3_Klosterneuburg	DQ915164.2	1606	268	5.17	0.86	128	371172	0	0	128	0.0344853598870604	31076	7.956	43	4	83.9626596774861	17923.867	104.269778	61.044	31076	Bovine coronavirus isolate Alpaca, complete genome	404135	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Betacoronavirus 1	Bovine coronavirus isolate Alpaca	Bovine coronavirus isolate Alpaca	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2302	PEG3_Klosterneuburg	EF422221.1	3044	73	40.25	0.97	98	371172	0	0	98	0.0264028536635307	7562	3.197	11	2	264.174402015713	5282.625	536.788997	92.62	7562	Human papillomavirus type 107, complete genome	427343	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 107	Human papillomavirus 107	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2303	PEG3_Klosterneuburg	EF444549.1	2083	217	39.84	4.15	86	371172	0	0	86	0.0231698511741187	5229	4.117	15	3	335.259536126396	2925.476	598.29657	57.169	5229	WU Polyomavirus strain B0, complete genome	440266	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus quartihominis	WU Polyomavirus	WU Polyomavirus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2304	PEG3_Klosterneuburg	EU326526.1	9338	1340	60.39	8.67	491	371172	0	0	491	0.132283685191771	15462	5.269	26	4	647.317209913589	8472.504	54.250378	15.013	15462	Human parainfluenza virus 3 strain ZHYMgz01, complete genome	11216	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae	Respirovirus	Human respirovirus 3	unclassified Human respirovirus 3 subspecies/strain	unclassified Human respirovirus 3 strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2305	PEG3_Klosterneuburg	EU410347.1	2648	245	35.78	3.31	119	371172	0	0	119	0.0320606080200015	7401	4.462	14	4	327.761461546972	4740.541	660.967043	102.343	7401	Human papillomavirus FA75/KI88-03, complete genome	563190	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus FA75/KI88-03	Human papillomavirus FA75/KI88-03	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2306	PEG3_Klosterneuburg	EU410348.1	3587	47	48.32	0.63	132	371172	0	0	132	0.0355630273835311	7423	3.704	13	3	362.489808704952	4957.54	796.658731	129	7423	Human papillomavirus type 110, complete genome	518629	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 110	Human papillomavirus 110	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2307	PEG3_Klosterneuburg	EU542581.1	1299	108	16.05	1.33	57	371172	0	0	57	0.0153567618247066	8094	4.287	14	4	143.553235702991	6467.791	189.344591	40	8094	Rat theilovirus 1 strain RTV-1, complete genome	529419	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus B	Rat theilovirus 1	Rat theilovirus 1	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2308	PEG3_Klosterneuburg	EU796884.1	1211	0	15.33	0	28	371172	0	0	28	0.00754367247529447	7899	2.311	5	2	72.2582181485113	7880.536	104.895507	27	7899	Feline papillomavirus type 2 isolate Main Coon 2007, complete genome	568209	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyothetapapillomavirus	Dyothetapapillomavirus 1	Felis domesticus papillomavirus 2	Felis domesticus papillomavirus 2	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2309	PEG3_Klosterneuburg	FJ222451.1	5990	5643	97.07	91.44	2502	371172	0	0	2502	0.674081019042385	6171	41.657	129	37	8264.81409714817	4201.735	7043.266496	966.616	6171	Astrovirus MLB1, complete genome	568715	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus MLB1	unclassified Astrovirus MLB1 subspecies/strain	unclassified Astrovirus MLB1 strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2310	PEG3_Klosterneuburg	FJ947080.1	2265	226	30.3	3.02	103	371172	0	0	103	0.027749938034119	7476	4.567	13	4	280.846659362218	5469.179	354.154855	63.265	7476	Human papillomavirus type 115 isolate GC02, complete genome	696746	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 3	human papillomavirus 115	human papillomavirus 115	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2311	PEG3_Klosterneuburg	FJ973560.1	4412	3725	88.99	75.13	4853	371172	638	13.15	4215	1.307480090093	4958	95.563	377	78.5	19952.8574237715	3584.31	23662.335808	2770.22	4958	Human bocavirus 2b NI strain HBoV2B-NI-213, complete genome	1511881	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2b NI	Human bocavirus 2b NI	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2312	PEG3_Klosterneuburg	FJ973620.1	6336	5768	96.2	87.58	4169	371172	0	0	4169	1.12319894819652	6586	65.581	702	45	12903.6180427724	4783.64	11805.475788	1844.561	6586	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2313	PEG3_Klosterneuburg	FM955837.2	1611	107	21.58	1.43	76	371172	0	0	76	0.0204756824329421	7466	4.683	12	4	207.50422176623	5372.794	376.532559	66.078	7466	Human papillomavirus type 98, complete genome	587347	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 98	Human papillomavirus 98	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2314	PEG3_Klosterneuburg	FM955838.1	1831	141	23.79	1.83	56	371172	0	0	56	0.0150873449505889	7698	3.076	22	2	148.289858445074	5770.375	260.152339	49.032	7698	Human papillomavirus type 99, complete genome	587348	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 99	Human papillomavirus 99	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2315	PEG3_Klosterneuburg	FM955839.1	847	0	11.48	0	24	371172	0	0	24	0.00646600497882383	7380	2.75	6	2	66.291250308373	4923.366	136.878612	22.011	7380	Human papillomavirus type 100, complete genome	587349	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 100	Human papillomavirus 100	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2316	PEG3_Klosterneuburg	FM955841.1	2292	226	29.89	2.95	98	371172	0	0	98	0.0264028536635307	7667	4.272	16	4	260.556518591733	5723.667	492.218365	92.02	7667	Human papillomavirus type 105, complete genome	587350	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 105	Human papillomavirus 105	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2317	PEG3_Klosterneuburg	FN677755.1	1141	98	15.34	1.32	43	371172	0	0	43	0.0115849255870594	7436	3.772	10	3	117.877361108454	4962.051	215.951225	35	7436	Human papillomavirus type 150, complete genome, isolate SIBX1	743811	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 5	human papillomavirus 150	human papillomavirus 150	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2318	PEG3_Klosterneuburg	GQ179640.3	5975	3371	74.86	42.23	959	371172	131	13.66	828	0.258370782278836	7982	13.711	54	11	2449.1095629619	9281.095	1166.957285	353.757	7982	Salivirus NG-J1, complete genome	651733	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus NG-J1	Salivirus NG-J1	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2319	PEG3_Klosterneuburg	GQ184145.1	3808	982	47.67	12.29	439	371172	141	32.12	298	0.118274007737653	7989	7.961	65	5	1120.14289739054	9005.755	564.632169	166.087	7989	Salivirus A isolate 02394-01, complete genome	1330524	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	unclassified Salivirus A subspecies/strain	unclassified Salivirus A strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2320	PEG3_Klosterneuburg	GQ415660.1	6345	6116	97.11	93.6	7754	371172	0	0	7754	2.08905844190833	6534	121.31	1621	78	24190.6755630579	4809.797	23846.498318	3746.299	6534	Mamastrovirus 8 isolate NI-295, complete genome	1239572	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	unclassified Mamastrovirus 8 subspecies/strain	unclassified Mamastrovirus 8 strain	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2321	PEG3_Klosterneuburg	GQ845442.1	2719	212	37.23	2.9	122	371172	2	1.64	120	0.0328688586423545	7304	4.433	14	4	340.486891472975	5051.35	469.995534	77.545	7304	Human papillomavirus type 120, complete genome	765052	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 120	Human papillomavirus 120	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2322	PEG3_Klosterneuburg	GQ845444.1	3949	369	53.39	4.99	192	371172	0	0	192	0.0517280398305907	7397	4.812	19	4	529.111182669506	4989.315	751.708839	122.502	7397	Human papillomavirus type 122, complete genome	765054	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 122	Human papillomavirus 122	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2323	PEG3_Klosterneuburg	GU117634.1	1694	150	23.18	2.05	54	371172	0	0	54	0.0145485112023536	7309	3.198	14	2	150.60421553845	4606.842	227.599486	34.247	7309	Human papillomavirus type 134, complete genome	909333	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 134	Human papillomavirus 134	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2324	PEG3_Klosterneuburg	GU345042.1	1805	687	25.92	9.86	253	371172	0	0	253	0.0681624691517679	6965	14.044	80	6	740.458513404974	7715.804	115.133946	29.016	6965	Hepatitis E virus rat/R63/DEU/2009, complete genome	879096	Viruses	Kitrinoviricota	Alsuviricetes	Hepelivirales	Hepeviridae	Rocahepevirus	Rocahepevirus ratti	Hepatitis E virus rat/R63/DEU/2009	Hepatitis E virus rat/R63/DEU/2009	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2325	PEG3_Klosterneuburg	GU991355.1	3504	507	46.45	6.72	202	371172	17	8.42	185	0.0544222085717673	7544	5.398	27	4	545.821979441223	7045.994	101.41847	23.341	7544	Norovirus Hu/Shanghai/SH312/2009/CHN, complete genome	756497	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/Shanghai/SH312/2009/CHN	Norovirus Hu/Shanghai/SH312/2009/CHN	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2326	PEG3_Klosterneuburg	HE963025.1	1231	0	16.54	0	26	371172	0	0	26	0.00700483872705915	7443	2.123	5	2	71.2076509761443	5143.531	86.497413	14.532	7443	Human papillomavirus type 159 complete genome, isolate SIBX8	1209820	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 159	Human papillomavirus 159	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2327	PEG3_Klosterneuburg	HG421739.1	1147	0	15.87	0	40	371172	0	0	40	0.0107766749647064	7228	3.504	7	3	112.808851520889	4173.451	129.36962	17.635	7228	Human papillomavirus type 179 complete genome, isolate SIBX16	1472342	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	Human papillomavirus 179	Human papillomavirus 179	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2328	PEG3_Klosterneuburg	HM011556.1	5381	4750	99.89	88.18	1396	371172	0	0	1396	0.376105956268253	5387	25.835	80	23	5282.50325225084	3737.202	7136.423483	871.121	5387	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2329	PEG3_Klosterneuburg	HM011560.1	4573	2033	92.83	41.27	463	371172	0	0	463	0.124740012716476	4926	9.944	37	8	1915.9665112726	3483.58	1124.722335	127.974	4926	Polyomavirus HPyV6 isolate 607a, complete genome	746830	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus sextihominis	Human polyomavirus 6	Human polyomavirus 6	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2330	PEG3_Klosterneuburg	HM011566.1	2155	25	43.52	0.5	77	371172	0	0	77	0.0207450993070598	4952	3.567	13	4	316.965080609148	3418.949	153.505743	17.142	4952	Polyomavirus HPyV7 isolate 713a, complete genome	746831	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus septihominis	Human polyomavirus 7	Human polyomavirus 7	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2331	PEG3_Klosterneuburg	HM999987.1	1318	85	18.07	1.17	48	371172	0	0	48	0.0129320099576477	7293	3.642	12	2	134.164110044095	4046.382	99.479893	13.148	7293	Human papillomavirus type 135 isolate NJ3500, complete genome	1070408	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	Human papillomavirus 135	Human papillomavirus 135	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2332	PEG3_Klosterneuburg	HQ625441.1	2272	206	29.41	2.67	131	371172	0	0	131	0.0352936105094134	7724	5.801	61	3	345.724662163003	6897.299	162.0994	36.518	7724	Rattus norvegicus papillomavirus 2, complete genome	1036965	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Iotapapillomavirus	Iotapapillomavirus 1	Rattus norvegicus papillomavirus 2	Rattus norvegicus papillomavirus 2	PEG3	WWDv_003	R3	R3	WWTP II	PEG
2333	PEG3_Klosterneuburg	J02226.1	4943	4943	96.35	96.35	24045	371172	0	0	24045	6.47812873815913	5130	482.995	1985	361	95545.172017921	3595.41	105864.036314	12432.2	5130	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	PEG3	WWDv_003	R3	R3	WWTP II	PEG
